resource_id,title,topic_ids,resource_format,resource_type,year,date_added,date_updated,pdf_upload,pdf_html_url,summary,thumbnail,thumbnail_alt_tag,thumbnail_url,issue_year,keywords
1576,Strategies for Dealing with Challenges Involved with Hybrid Work,"4,47",video,Videos,2021,06/24/2021,06/24/2021,,https://www.youtube.com/watch?v=SIy1v80_wXM&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=23,,e79197ef-9c2b-4443-9edb-493a28250e04.jpg,challenges,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=e79197ef-9c2b-4443-9edb-493a28250e04.jpg,0,culture
1577,Concerns Related to the Idea of Employees Choosing not to Return to the Office ,"4,47",video,Videos,2021,06/24/2021,06/24/2021,,https://www.youtube.com/watch?v=twq-BHvtS9M&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=22,,48b67332-38c7-4d3e-8437-6ff77d31cf34.jpg,Concerns Related to the Idea of Employees Choosing not to Return to the Office ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=48b67332-38c7-4d3e-8437-6ff77d31cf34.jpg,0,strategy
1742,Building a Resilient Workforce: Proactive Approaches to Employee Mental Health and Well-being,"4,47",video,Videos,2022,05/26/2022,05/31/2022,,https://youtu.be/08rErMBCLxs,,41f078a9-c358-435e-a0e0-ae1a5ea5936e.jpg,health and wellness,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=41f078a9-c358-435e-a0e0-ae1a5ea5936e.jpg,0,"Employee Attitudes, Affect/Emotions/Mood Commitment , Engagement, Psychological Contracts, Satisfaction, Trust "
1743,"Building a Resilient Workforce Context, Agenda and Research Process CAHRSclip","4,47",video,Videos,2022,05/26/2022,05/26/2022,,https://youtu.be/7Za3cjHJvsA,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Employee Attitudes, Affect/Emotions/Mood Commitment , Engagement, Psychological Contracts, Satisfaction, Trust "
1746,Long Term Challenges for HR Leaders Related to Well Being CAHRSclip,"4,47",video,Videos,2022,05/26/2022,05/31/2022,,https://youtu.be/Aj4WqVQrfi4,,cc6f5b42-97ac-46b8-82fb-f64b4bd512b7.jpg,challenges,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=cc6f5b42-97ac-46b8-82fb-f64b4bd512b7.jpg,0,"Employee Attitudes, Affect/Emotions/Mood Commitment , Engagement, Psychological Contracts, Satisfaction, Trust "
1747,Framework for HR Leaders for Mental Health Strategy CAHRSclip,"4,47",video,Videos,2022,05/26/2022,05/31/2022,,https://youtu.be/Bkv-3BcSqKc,,fff6407e-26a0-405a-b4b7-1246b4c398e2.jpg,mental health,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=fff6407e-26a0-405a-b4b7-1246b4c398e2.jpg,0,"Employee Attitudes, Affect/Emotions/Mood Commitment , Engagement, Psychological Contracts, Satisfaction, Trust "
1778,Current State of Return to the Office CAHRSclip,"4,47",video,Videos,2022,09/29/2022,09/29/2022,,https://www.youtube.com/watch?v=DdWn71X_4tc&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=1,,d43af1eb-91b5-4fa6-9b99-3442891a80dd.jpg,return to office ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=d43af1eb-91b5-4fa6-9b99-3442891a80dd.jpg,0,"return to office, engagement"
1812,Talent Strategies in an Ever Changing Work Environment CAHRSclip,"4,47",video,Videos,2022,12/20/2022,12/20/2022,,https://youtu.be/jAvh_GZOiXk ,,7333f4a9-66b4-4823-a4c5-4e76069be739.jpg,fall leaves representing change,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=7333f4a9-66b4-4823-a4c5-4e76069be739.jpg,0,"Teams and Collaboration,, Communication, Social Exchange, Social Networks, Team Composition, Team Development, Team Dynamics Top Management Teams, Virtual Teams Learning Career Development Coaching Mentoring Onboarding Socialization Training "
1814,Understanding the Employee Experience CAHRSclip,"4,47",video,Videos,2022,12/20/2022,12/20/2022,,https://youtu.be/HdrhXMgkXSc,,9527cc75-079b-4f25-bf9e-b929ba1c8bd6.jpg,happy employee,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=9527cc75-079b-4f25-bf9e-b929ba1c8bd6.jpg,0,"Teams and Collaboration,, Communication, Social Exchange, Social Networks, Team Composition, Team Development, Team Dynamics Top Management Teams, Virtual Teams Learning Career Development Coaching Mentoring Onboarding Socialization Training "
1899,Key takeaways and insights related to the Employer Branding/Employee Experience Working Group,"4,47",video,Videos,2023,05/31/2023,05/31/2023,,https://www.youtube.com/watch?v=-3HIVLry61A&list=PLdvxLwoHBNn9s9l-VFBRBvU5j_kP4kw1k&index=7,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"employee engagement, engagement "
1024,"Workplace Redesign: Current Trends, Challenges, and Opportunities ","4,47",pdf,White Papers,2019,06/13/2019,09/26/2019,89d39838-fd4a-4dcc-b3f2-cdb4fc61d66e.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=89d39838-fd4a-4dcc-b3f2-cdb4fc61d66e.pdf,"White Paper about Workplace Redesign: Current Trends, Challenges, and Opportunities ",,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Employee Attitudes, Employee Surveys, Engagement, Organizational Change, Organizational Climate, Organizational Culture, Organizational Development, Organizational Structure "
1903,"Employee Value Proposition and Benefits: Past, Present and Future Connections Report ","4,47",pdf,White Papers,2023,06/23/2023,06/23/2023,fb6e9bb5-7571-4dd2-9d0e-b38632d8b7e4.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=fb6e9bb5-7571-4dd2-9d0e-b38632d8b7e4.pdf,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"employee engagement, engagement "
627,Consumer-Driven HR Model,"4,47",pdf,Working Group Summaries,2016,09/27/2016,10/09/2019,a45fa996-787f-4bbe-9c49-8a4179bb06cc.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=a45fa996-787f-4bbe-9c49-8a4179bb06cc.pdf,Consumer-Driven HR Model working group summary,,Consumer-Driven HR Model working group summary,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"engagement, consumer, driven, consumer-driven, HR, data, analytics, HR business partners, artificial intelligence, crowd source, hackathons, crowdsourcing,  data collection, focus groups, line leaders, HRBP, coaching, change management, new model, cross-functional partnership, mindset of the function"
638,HR Communications Part 2,"4,47",pdf,Working Group Summaries,2016,10/11/2016,10/07/2019,8e57b293-bc95-4ea2-8e2b-bb19017541f7.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=8e57b293-bc95-4ea2-8e2b-bb19017541f7.pdf,HR Communications Part 2 working group summary,,HR Communications Part 2 working group summary,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"HR Strategy, HR Communications, social media, branding, employer branding, media relations, communication strategies, employee engagement, corporate social responsibility, CSR, talent management, employee engagement, strategy, communication, communications "
654,HR for Research & Development Working Group Summary,"4,47",pdf,Working Group Summaries,2016,01/03/2017,10/07/2019,d5e2ffc0-e7f6-40b2-b2d2-36e1c7b3e4b1.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=d5e2ffc0-e7f6-40b2-b2d2-36e1c7b3e4b1.pdf,HR for R&D Working Group Summary,,HR for R&D Working Group Summary,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"innovation, R&amp;D, research and development, technology business, future of work, HRBP, human resource business partner, pharmaceutical, retention, STEM, independent contractors, multi-generational employees, global, globalization "
685,Consumer-Driven HR and Employee Engagement (Part 1),"4,47",pdf,Working Group Summaries,2017,05/08/2017,10/07/2019,ecf9b854-e1b0-4395-9f6e-9d103181fe6f.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=ecf9b854-e1b0-4395-9f6e-9d103181fe6f.pdf,Consumer-Driven HR and Employee Engagement working gorup summary (Part 1) ,,Consumer-Driven HR and Employee Engagement working gorup summary (Part 1) ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"consumer driven HR, performance management, performance review, generation X, millennials, evaluations, HR function, leadership development, multi-generation workforce, workspace design, technology"
686,Consumer-Driven HR and Employee Engagement (Part 2),"4,47",pdf,Working Group Summaries,2017,05/08/2017,10/07/2019,79710309-3570-4b5a-9bef-a8c6d1f502be.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=79710309-3570-4b5a-9bef-a8c6d1f502be.pdf,Consumer-Driven HR and Employee Engagement (Part 2) working group summary,,Consumer-Driven HR and Employee Engagement (Part 2) working group summary,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"consumer driven HR, performance management, performance review, generation X, millennials, evaluations, HR function, leadership development, multi-generation workforce, workspace design, technology"
713,Employer Branding and Attracting Talent Summary,"4,47",pdf,Working Group Summaries,2017,07/14/2017,10/07/2019,b4d4e476-487d-4256-b03e-d204c75047e4.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=b4d4e476-487d-4256-b03e-d204c75047e4.pdf,Employer Branding and Attracting Talent working group Summary ,,Employer Branding and Attracting Talent working group Summary ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"employer branding, branding, attracting talent, talent, talent management, millennials, employe value proposition, employer brand, engagement, culture"
767,"Future of Work, Impact on HR and Changing Competency Models for HR Leaders","4,47",pdf,Working Group Summaries,2018,03/13/2018,10/04/2019,364c2b1b-a2c0-444f-abdf-43a12e0c20fb.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=364c2b1b-a2c0-444f-abdf-43a12e0c20fb.pdf,"Future of Work, Impact on HR and Changing Competency Models for HR Leaders working group summary ",,"Future of Work, Impact on HR and Changing Competency Models for HR Leaders working group summary ",http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"future of work, competency model, HR, globalization, HRBP, human resource business partners, business insight, branding, design thinking, workforce, HR function, agility, innovation, corporate social responsibility, CSR, local learning, consumerism"
836,Emerging Technologies and the Future of Work ,"4,47",pdf,Working Group Summaries,2018,01/11/2019,10/03/2019,80721d00-cee9-4971-a671-e7e56ca71ab1.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=80721d00-cee9-4971-a671-e7e56ca71ab1.pdf,Emerging Technologies and the Future of Work  working group summary,,Emerging Technologies and the Future of Work  working group summary,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"automation, technology, robotics, strategies, trends, workforce trends, training design, job design, HR information systems, innovation, firm performance, sustainability"
1020,Creating and Maintaining Employee Engagement in Health and Wellness Programs,"4,47",pdf,Working Group Summaries,2019,06/06/2019,09/30/2019,44ae01e2-b792-4991-8163-8495b819c233.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=44ae01e2-b792-4991-8163-8495b819c233.pdf,Creating and Maintaining Employee Engagement in Health and Wellness Programs working group notes,,Creating and Maintaining Employee Engagement in Health and Wellness Programs working group notes,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Health, Stress, Well-being, Wellness "
1043,Workspace Design ,"4,47",pdf,Working Group Summaries,2019,10/21/2019,10/21/2019,14d214e6-5b87-40ca-b8e7-038d840e2abd.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=14d214e6-5b87-40ca-b8e7-038d840e2abd.pdf,Workspace Design working group notes ,,Workspace Design working group notes ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Organizational Change, Organizational Climate, Organizational Culture, Organizational Structure, Affect/Emotions/Mood , Commitment , Employee Attitudes, Engagement, Involvement, Satisfaction, Ergonomics, Health, Safety, Stress, Well-being, Wellness, Communication, Psychometrics/measurement , Social Exchange, Social Networks  "
1371,College Recruiting - Summer Internship Learnings and Fall Campus Plans,"4,47",pdf,Working Group Summaries,2020,09/15/2020,09/15/2020,bcf07482-9b58-475e-8451-e51faa8ab0cc.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=bcf07482-9b58-475e-8451-e51faa8ab0cc.pdf,,,College Summer Internship Learnings and Fall Campus Plans,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Commitment , Engagement, Involvement, Psychological Contracts"
1372,Student Debrief - MILR Perspectives on Summer Internships During COVID-19,"4,47",pdf,Working Group Summaries,2020,09/15/2020,09/15/2020,f49a90e3-0ebd-4b74-a2e8-afac4ab5307f.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=f49a90e3-0ebd-4b74-a2e8-afac4ab5307f.pdf,,,Student Debrief - MILR Perspectives on Summer Internships During COVID-19,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Commitment , Engagement, Involvement, Psychological Contracts"
1376,The Impact of COVID-19 on Employee Health and Well-Being,"4,47",pdf,Working Group Summaries,2020,09/25/2020,09/25/2020,3ba88f11-fc32-4424-b841-16acf1586b13.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=3ba88f11-fc32-4424-b841-16acf1586b13.pdf,,,Impact of COVID-19 on employee health and well-being,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Employee Attitudes, Affect/Emotions/Mood , Engagement, Psychological Contracts, Trust, Work/Life &amp; Wellbeing , Burnout, Emotional Labor, Flexibility, Heath, Stress, Well-being, Wellness, Work and family, Work-Life Balance "
1419,Remote Work in COVID and Beyond Virtual Working Group Notes,"4,47",pdf,Working Group Summaries,2020,11/20/2020,11/20/2020,e8c80464-38e7-4fb4-b9b6-645983034fe8.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=e8c80464-38e7-4fb4-b9b6-645983034fe8.pdf,,,remote work virtual working group notes,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Affect/Emotions/Mood, Commitment, Engagement, Involvement, Trust "
1500,Supporting Employees Through the Post-Pandemic Transition,"4,47",pdf,Working Group Summaries,2021,03/30/2021,03/30/2021,c63dafa2-9bff-41c2-b8a4-a90f723014a0.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=c63dafa2-9bff-41c2-b8a4-a90f723014a0.pdf,,,Supporting Employees Through the Post-Pandemic Transition,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Employee Attitudes, Affect/Emotions/Mood , Commitment , Employee Surveys, Engagement, Involvement, Meaning at Work, Psychological Contracts, Satisfaction, Trust "
1546,Resetting the Culture ,"4,47",pdf,Working Group Summaries,2021,05/26/2021,05/26/2021,57acd2fc-35d4-43f2-91c0-be49b6777085.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=57acd2fc-35d4-43f2-91c0-be49b6777085.pdf,,,Resetting the Culture virtual working group notes,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Employee Attitudes, Affect/Emotions/Mood , Commitment , Employee Surveys, Engagement, Involvement, Satisfaction, Trust "
1769,Return to the Office - Early Lessons Learned ,"4,47",pdf,Working Group Summaries,2022,08/19/2022,08/19/2022,1772878a-56a0-415a-b64f-003a5639e037.pdf,https://est05.esalestrack.com/esalestrack/Content/Content.ashx?aid=2181&system_filename=1772878a-56a0-415a-b64f-003a5639e037.pdf,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Employee Attitudes, Affect/Emotions/Mood Commitment, Employee Surveys Engagement, Involvement Meaning at Work, Psychological Contracts, Satisfaction, Trust "
1867,Engaging and Retaining Key Talent Virtual Working Group Notes,"4,47",pdf,Working Group Summaries,2023,03/29/2023,03/29/2023,463d4d44-8e37-409f-81f3-626b92f2c042.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=463d4d44-8e37-409f-81f3-626b92f2c042.pdf,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Employee Attitudes, Affect/Emotions/Mood , Commitment , Engagement, Involvement, Meaning at Work, Psychological Contracts, Satisfaction, Trust, Performance Management. Appraisal Systems, Feedback, Motivation "
783,The Future of Work: A Focus on the Changes and in Work and Implications For China,"5,23",pdf,Working Group Summaries,2018,06/21/2018,10/04/2019,b039a013-b133-49c0-8051-43541ddb6281.pdf,https://est05.esalestrack.com/esalestrack/Content/Content.ashx?aid=2181&system_filename=b039a013-b133-49c0-8051-43541ddb6281.pdf,The Future of Work: A Focus on the Changes and in Work and Implications For China working group ,,The Future of Work: A Focus on the Changes and in Work and Implications For China working group ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"future of work, globalization, china, digitization, artificial intelligence, AI, multinational, robotics, automation, data, engagement, intellectual curiosity, technology, HR function, social media, customization, data scientists, workforce organizational flow, employee shared services, chatbots"
1193,How do Global Organizations Create a Culture of Learning for the Future?,"5,23,24",link,Student Papers,2019,04/23/2020,04/23/2020,,https://digitalcommons.ilr.cornell.edu/student/233,,,How do Global Organizations Create a Culture of Learning for the Future?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Learning &amp; Training, Career Development, globalization, talent "
1195,How do Global Organizations Build Employee Advocates Who Champion Their Brand,"5,23,24",link,Student Papers,2019,04/23/2020,04/23/2020,,https://digitalcommons.ilr.cornell.edu/student/224,,,How do Global Organizations Build Employee Advocates Who Champion Their Brand,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Globalization, International HR, Social/Relational Capital "
1196,How do Organizations Develop Global Talent Strategies While Accounting for Regional Differences?,"5,23,24",link,Student Papers,2019,04/23/2020,04/23/2020,,https://digitalcommons.ilr.cornell.edu/student/223,,,How do Organizations Develop Global Talent Strategies While Accounting for Regional Differences?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Workforce Planning, HR Strategy, HRM Models, Human Capital, Globalization, International HR, Cross-cultural HR "
1485,What are the Best Practices for Offboarding Trends in Global Companies?,"5,23,24",link,Student Papers,2020,03/12/2021,03/12/2021,,https://ecommons.cornell.edu/handle/1813/102851,,,What are the Best Practices for Offboarding Trends in Global Companies?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,globalization
1486,What are the Best Practices for Offboarding Trends in Global Companies?,"5,23,24",link,Student Papers,2020,03/12/2021,03/12/2021,,https://ecommons.cornell.edu/handle/1813/102845,,,What are the Best Practices for Offboarding Trends in Global Companies?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,globalization
1842,What Practices do Global Organizations in the US do to Ensure Global Inclusion?,"5,23,24",link,Student Papers,2023,01/25/2023,01/26/2023,,https://ecommons.cornell.edu/handle/1813/112757,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"international HR, cross-cultural HR"
618,Challenges of Mobile Learning,"5,23,24",video,Videos,2016,07/28/2016,10/09/2019,,https://youtu.be/BsPu4xgiobw,Challenges of Mobile Learning video clip,4cdc72ef-6564-4109-91d4-3b70f3070c1d.jpg,Challenges of Mobile Learning video clip,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=4cdc72ef-6564-4109-91d4-3b70f3070c1d.jpg,0,"mobile learning, remote work, e-learning, learning and development, learning management, driving uptake, security, remote learning, globalization, emerging markets, technology, future of work, challenges of mobile learning, video, implementing mobile learning, just in time learning, learning, JITT, security, IT, technology"
622,Mobile Learning Content Tips,"5,23,24",video,Videos,2016,07/28/2016,10/09/2019,,https://youtu.be/E-hpogfCiVQ,Mobile Learning Content Tips video clip,b32d90a3-e230-4cbd-af9e-8ed72ffb3f6e.jpg,Mobile Learning Content Tips video clip,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=b32d90a3-e230-4cbd-af9e-8ed72ffb3f6e.jpg,0,"mobile learning, remote work, e-learning, learning and development, learning management, driving uptake, security, remote learning, globalization, emerging markets, technology, future of work, challenges of mobile learning, video, implementing mobile learning, just in time learning, learning, JITT, security, IT, technology, virtual reality, learning content, mobile learning content, "
595,Mobile Learning,"5,23,24",pdf,Working Group Summaries,2016,04/21/2016,10/09/2019,183c8075-02d7-43af-9e1f-922e82ca00af.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=183c8075-02d7-43af-9e1f-922e82ca00af.pdf,Mobile Learning working group summary ,,Mobile Learning working group summary ,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"globalization, mobile learning, remote work, learning, technology, future of work, emerging markets, talent, work-from-home, learning and development, driving uptake, security"
1870,The Diversity Heuristic: How Team Demographic Composition Influences Judgments of Team Creativity ResearchBrief ,"5,23,24,25",pdf,Research Links,2023,03/31/2023,03/31/2023,438a7d15-121b-4ba8-80f3-828278e674c5.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=438a7d15-121b-4ba8-80f3-828278e674c5.pdf,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Globalization, International HR, Cross-cultural HR, Expatriate Assignments "
724,Contingent Workforce Management,"5,23,24,25",pdf,Student Papers,2017,08/16/2017,10/07/2019,a068c52b-2ade-4b6f-bce3-53a70a3a3c43.pdf,https://est05.esalestrack.com/esalestrack/Content/Content.ashx?aid=2181&system_filename=a068c52b-2ade-4b6f-bce3-53a70a3a3c43.pdf,Contingent Workforce Management student research,,Contingent Workforce Management student research,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"workforce management, future of work, contingent labor, temporary, SOW, statement of works, talent management, external talent platform, labor model, workforce demographics "
616,Mobile Learning Working Group Recap,"5,23,24,25",video,Videos,2016,07/28/2016,10/09/2019,,https://youtu.be/5HVk7tpU9o0,Mobile Learning Working Group Recap video clip,34519da2-f3de-4615-936f-608edadf2c02.jpg,Mobile Learning Working Group Recap video clip,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=34519da2-f3de-4615-936f-608edadf2c02.jpg,0,"mobile learning, e-learning, learning, globalization, technology, training, training and development, strategy, mobile learning working group, cahrs working group, mobile learning video, mobile learning recap "
1502,"Virtual Learning: Evidence, Issues and Opportunities ","5,23,24,26",video,Videos,2021,04/15/2021,04/15/2021,,https://youtu.be/2IbEtgdfgFM,,,Virtual Learning webcast,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,Remote Work
1266,Targeted Benchmarking on Global External Talent Strategies,"5,23,25",pdf,Benchmarking,2019,06/23/2020,10/20/2020,a7024751-209e-4a5a-8e41-cc07c8f4cdb5.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?aid=2181&system_filename=a7024751-209e-4a5a-8e41-cc07c8f4cdb5.pdf,,,Targeted Benchmarking on Global External Talent Strategies,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"International HR, Cross-cultural HR, Expatriate Assignments, Off Shoring "
1285,Targeted Benchmarking on LATAM HR,"5,23,25",pdf,Benchmarking,2019,06/25/2020,10/20/2020,ff799c02-0855-4697-9357-76197a4987b0.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?aid=2181&system_filename=ff799c02-0855-4697-9357-76197a4987b0.pdf,,,Targeted Benchmarking on LATAM HR,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Globalization, International HR, Cross-cultural HR, Expatriate Assignments, Off Shoring "
736,Dragons in the West: Localizations Strategies of Chinese Multinationals in Developed Economies,"5,23,25",pdf,Research Links,2017,09/29/2017,10/07/2019,cd104872-c18f-400a-954e-2eeb9e729cc7.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=cd104872-c18f-400a-954e-2eeb9e729cc7.pdf,Dragons in the West: Localizations Strategies of Chinese Multinationals in Developed Economies ResearchLink,,Dragons in the West: Localizations Strategies of Chinese Multinationals in Developed Economies ResearchLink,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"chinese, multinational, economy, west, localization, strategy, globalization, MNC, Chinese Multinational Corporations, multinational, economy, local talent, local strategy, globalization, firm ownership, localization strategy, liability of origin, liability of foreignness"
792,Talk and Let Talk: The Effects of Language Proficiency on Speaking up and Competence Perceptions in Multinational Teams ,"5,23,25",pdf,Research Links,2018,09/07/2018,10/04/2019,586f13a1-cbc4-4aad-a7cb-f9a787e809e9.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=586f13a1-cbc4-4aad-a7cb-f9a787e809e9.pdf,Talk and Let Talk: The Effects of Language Proficiency on Speaking up and Competence Perceptions in Multinational Teams ResearchLink,,Talk and Let Talk: The Effects of Language Proficiency on Speaking up and Competence Perceptions in Multinational Teams ResearchLink,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Cross-cultural issues, Career success, Employee voice/participation, Communication, Group processes, Team Composition, Team dynamics, Virtual teams, Team performance "
1166,Overcoming Liabilities of Origin: Human Resource Management Localization of Chinese Multinational Corporations in Developed Markets ,"5,23,25",pdf,Research Links,2020,03/05/2020,03/05/2020,6ebd7abf-ae37-4555-b8c0-3f48cd748ce2.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=6ebd7abf-ae37-4555-b8c0-3f48cd748ce2.pdf,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Globalization, International HR, Cross-cultural HR, Strategic HR, Alignment, International HR, Cross-cultural HR, Emerging markets "
1192,What Future Emerging Outsourcing Countries Should Companies Evaluate for Expansion?,"5,23,25",link,Student Papers,2019,04/23/2020,04/23/2020,,https://digitalcommons.ilr.cornell.edu/student/219,,,What Future Emerging Outsourcing Countries Should Companies Evaluate for Expansion?,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Attracting Talent, Outsourcing, Sourcing "
1669, What are the Dynamics of Remote Teams and How we Build Aligned Cultural Values and Engagement? ,"5,23,26",link,Student Papers,2022,02/16/2022,02/17/2022,,https://ecommons.cornell.edu/handle/1813/110977,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"remote teams, remote, hybrid"
1677, Best Practices to Foster an Inclusive Engaged Culture for Remote US Workforce ? ,"5,23,26",link,Student Papers,2022,02/16/2022,02/16/2022,,https://ecommons.cornell.edu/handle/1813/110972,,,,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"talent management, remote workforce "
1550,Targeted Benchmarking on Corporate HR Structure,"5,23,37,38",pdf,Benchmarking,2021,06/16/2021,06/16/2021,6e48e349-55a2-449f-a6c7-3138aed15b3c.pdf,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?aid=2181&system_filename=6e48e349-55a2-449f-a6c7-3138aed15b3c.pdf,,,Targeted Benchmarking on Corporate HR Structure,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Corporate, HR, Structure, Globalization"
1619,Targeted Benchmarking on Best in Class Global Communications and  Global Public Affairs,"5,23,37,50",pdf,Benchmarking,2021,12/06/2021,12/06/2021,62e364c8-43f8-4557-910b-97bf5cbee68d.pdf,https://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?aid=2181&system_filename=62e364c8-43f8-4557-910b-97bf5cbee68d.pdf,,,Targeted Benchmarking on Best in Class Global Communications  & Global Public Affairs,http://est05.esalestrack.com/eSalesTrack/Content/Content.ashx?file=,0,"Best in class, globalization, communications, global strategy"
